invoice_id,branch,category,quantity,unit_price,total,payment,rating,date
INV-1793,B,Electronics,5,426.42,2132.1,Cash,9.3,2024-08-22
INV-1794,C,Beauty,1,63.07,63.07,Cash,9.3,2024-07-27
INV-1795,A,Beauty,10,353.6,3536.0,Credit card,6.5,2024-01-11
INV-1796,B,Sports,9,81.66,734.94,Ewallet,7.8,2024-08-24
INV-1797,C,Food,1,107.37,107.37,Credit card,8.9,2024-02-06
INV-1798,C,Electronics,2,126.26,252.52,Ewallet,9.7,2024-12-04
INV-1799,B,Clothing,10,79.04,790.4,Ewallet,9.3,2024-11-18
INV-1800,A,Electronics,1,278.48,278.48,Ewallet,5.8,2024-12-19
INV-1801,B,Beauty,9,440.02,3960.18,Credit card,6.4,2024-04-11
INV-1802,B,Sports,6,346.34,2078.04,Credit card,4.3,2024-09-24
INV-1803,A,Sports,2,395.16,790.32,Credit card,9.3,2024-08-06
INV-1804,B,Food,3,424.78,1274.34,Cash,9.5,2024-12-19
INV-1805,B,Sports,5,49.3,246.5,Ewallet,4.5,2024-06-22
INV-1806,C,Clothing,7,300.25,2101.75,Ewallet,6.8,2024-02-19
INV-1807,A,Electronics,4,455.47,1821.88,Ewallet,5.4,2024-07-18
INV-1808,B,Electronics,2,429.02,858.04,Cash,9.9,2024-02-28
INV-1809,A,Beauty,1,60.13,60.13,Ewallet,5.8,2024-12-15
INV-1810,C,Beauty,7,345.97,2421.79,Cash,8.0,2024-11-21
INV-1811,A,Beauty,7,318.55,2229.85,Ewallet,7.1,2024-12-21
INV-1812,C,Clothing,8,62.68,501.44,Cash,7.9,2024-11-01
INV-1813,A,Food,10,220.81,2208.1,Ewallet,4.2,2024-02-19
INV-1814,A,Electronics,5,200.44,1002.2,Cash,9.5,2024-10-27
INV-1815,C,Food,9,413.92,3725.28,Credit card,8.9,2024-01-17
INV-1816,B,Food,5,317.68,1588.4,Credit card,5.9,2024-06-13
INV-1817,A,Beauty,10,351.21,3512.1,Cash,8.2,2024-11-11
INV-1818,C,Sports,2,469.08,938.16,Cash,9.5,2024-12-09
INV-1819,C,Food,9,280.93,2528.37,Cash,9.4,2024-03-20
INV-1820,C,Sports,1,31.17,31.17,Cash,9.4,2024-05-26
INV-1821,C,Electronics,5,383.96,1919.8,Ewallet,9.5,2024-06-09
INV-1822,A,Sports,2,427.55,855.1,Credit card,4.7,2024-09-18
INV-1823,B,Clothing,2,278.58,557.16,Credit card,4.8,2024-04-02
INV-1824,B,Food,6,265.61,1593.66,Ewallet,4.1,2024-02-22
INV-1825,B,Beauty,10,464.35,4643.5,Ewallet,6.3,2024-11-08
INV-1826,B,Clothing,2,10.33,20.66,Ewallet,5.1,2024-08-25
INV-1827,B,Beauty,7,324.56,2271.92,Ewallet,4.8,2024-09-08
INV-1828,B,Beauty,1,110.42,110.42,Ewallet,6.6,2024-03-27
INV-1829,B,Clothing,2,219.7,439.4,Ewallet,8.9,2024-11-02
INV-1830,B,Beauty,8,345.2,2761.6,Ewallet,5.8,2024-02-29
INV-1831,B,Sports,1,432.27,432.27,Credit card,8.5,2024-05-31
INV-1832,A,Food,4,209.34,837.36,Cash,6.4,2024-11-23
INV-1833,B,Food,9,397.58,3578.22,Credit card,7.9,2024-01-30
INV-1834,A,Food,9,237.39,2136.51,Ewallet,4.6,2024-09-13
INV-1835,B,Food,8,442.0,3536.0,Ewallet,8.0,2024-04-27
INV-1836,C,Beauty,4,420.11,1680.44,Cash,4.7,2024-11-13
INV-1837,A,Clothing,5,474.62,2373.1,Ewallet,5.2,2024-12-12
INV-1838,C,Electronics,8,151.85,1214.8,Ewallet,9.2,2024-10-14
INV-1839,B,Clothing,6,344.05,2064.3,Cash,6.6,2024-08-27
INV-1840,A,Electronics,2,226.03,452.06,Cash,5.5,2024-03-20
INV-1841,C,Food,8,277.53,2220.24,Cash,7.2,2024-10-18
INV-1842,C,Beauty,3,341.79,1025.37,Ewallet,6.2,2024-08-18
INV-1843,A,Electronics,5,176.52,882.6,Ewallet,7.8,2024-08-21
INV-1844,B,Sports,7,434.19,3039.33,Credit card,4.7,2024-02-13
INV-1845,C,Sports,10,267.34,2673.4,Cash,5.5,2024-07-15
INV-1846,B,Electronics,9,173.34,1560.06,Cash,5.4,2024-11-15
INV-1847,C,Clothing,10,207.45,2074.5,Cash,4.2,2024-11-13
INV-1848,B,Sports,6,461.74,2770.44,Ewallet,5.8,2024-08-29
INV-1849,B,Sports,9,408.02,3672.18,Ewallet,8.5,2024-01-29
INV-1850,C,Food,1,136.88,136.88,Credit card,8.0,2024-06-16
INV-1851,A,Sports,10,224.95,2249.5,Ewallet,6.5,2024-02-16
INV-1852,C,Beauty,10,141.84,1418.4,Ewallet,9.1,2024-08-30
INV-1853,A,Sports,2,294.25,588.5,Credit card,6.3,2024-02-06
INV-1854,C,Clothing,7,364.85,2553.95,Cash,9.5,2024-07-13
INV-1855,C,Sports,3,415.59,1246.77,Ewallet,6.0,2024-04-20
INV-1856,B,Sports,4,266.28,1065.12,Cash,9.7,2024-11-10
INV-1857,C,Beauty,5,252.29,1261.45,Ewallet,8.5,2024-01-21
INV-1858,B,Sports,3,412.26,1236.78,Ewallet,7.2,2024-08-30
INV-1859,C,Electronics,6,248.35,1490.1,Cash,7.7,2024-09-25
INV-1860,A,Food,3,360.77,1082.31,Ewallet,6.0,2024-01-30
INV-1861,A,Electronics,10,254.76,2547.6,Credit card,9.6,2024-09-26
INV-1862,A,Beauty,1,134.46,134.46,Cash,7.4,2024-11-19
INV-1863,A,Electronics,5,474.04,2370.2,Cash,5.1,2024-11-20
INV-1864,A,Clothing,5,164.56,822.8,Ewallet,8.7,2024-06-13
INV-1865,B,Electronics,1,138.36,138.36,Cash,6.5,2024-04-13
INV-1866,B,Clothing,7,444.45,3111.15,Cash,4.8,2024-03-19
INV-1867,A,Sports,5,258.21,1291.05,Ewallet,4.2,2024-01-11
INV-1868,A,Sports,9,371.24,3341.16,Ewallet,8.3,2024-12-11
INV-1869,B,Food,10,40.35,403.5,Credit card,8.8,2024-09-03
INV-1870,C,Sports,8,213.02,1704.16,Ewallet,6.4,2024-11-06
INV-1871,A,Clothing,1,83.84,83.84,Ewallet,4.2,2024-06-24
INV-1872,A,Clothing,8,104.9,839.2,Ewallet,5.3,2024-12-14
INV-1873,C,Sports,10,482.8,4828.0,Cash,7.3,2024-10-25
INV-1874,B,Electronics,7,448.72,3141.04,Credit card,5.4,2024-05-05
INV-1875,B,Clothing,7,485.75,3400.25,Credit card,8.2,2024-07-30
INV-1876,B,Clothing,1,201.05,201.05,Cash,4.6,2024-01-19
INV-1877,B,Electronics,9,240.46,2164.14,Cash,8.2,2024-05-31
INV-1878,B,Clothing,4,430.63,1722.52,Ewallet,8.3,2024-11-22
INV-1879,B,Electronics,8,20.01,160.08,Ewallet,8.7,2024-03-13
INV-1880,A,Clothing,3,362.07,1086.21,Ewallet,7.0,2024-12-04
INV-1881,C,Sports,6,174.54,1047.24,Ewallet,5.2,2024-05-24
INV-1882,C,Food,6,303.22,1819.32,Credit card,7.4,2024-10-26
INV-1883,B,Food,4,223.5,894.0,Ewallet,5.2,2024-08-27
INV-1884,C,Beauty,7,99.29,695.03,Cash,5.3,2024-02-26
INV-1885,A,Food,6,35.32,211.92,Credit card,5.4,2024-11-05
INV-1886,A,Clothing,8,470.28,3762.24,Credit card,4.6,2024-02-23
INV-1887,A,Electronics,4,331.69,1326.76,Ewallet,9.5,2024-02-20
INV-1888,A,Clothing,7,412.77,2889.39,Ewallet,4.2,2024-10-14
INV-1889,C,Food,1,406.22,406.22,Credit card,6.3,2024-06-12
INV-1890,A,Clothing,2,354.13,708.26,Cash,9.3,2024-02-15
INV-1891,B,Clothing,7,299.55,2096.85,Cash,5.2,2024-06-21
INV-1892,B,Sports,6,335.73,2014.38,Cash,7.6,2024-11-19
INV-1893,A,Food,8,343.79,2750.32,Cash,8.5,2024-05-25
INV-1894,A,Electronics,8,471.59,3772.72,Credit card,7.4,2024-11-30
INV-1895,C,Food,2,128.26,256.52,Cash,6.4,2024-03-12
INV-1896,B,Electronics,8,475.88,3807.04,Credit card,7.9,2024-12-08
INV-1897,B,Electronics,7,36.26,253.82,Ewallet,8.1,2024-07-20
INV-1898,C,Clothing,4,303.28,1213.12,Cash,4.3,2024-04-16
INV-1899,A,Clothing,9,362.95,3266.55,Ewallet,6.9,2024-05-05
INV-1900,B,Electronics,8,286.27,2290.16,Ewallet,4.2,2024-02-04
INV-1901,B,Beauty,4,244.87,979.48,Credit card,5.0,2024-07-29
INV-1902,B,Beauty,9,57.72,519.48,Ewallet,4.4,2024-05-28
INV-1903,A,Sports,10,494.69,4946.9,Ewallet,6.8,2024-08-19
INV-1904,B,Sports,9,68.99,620.91,Cash,4.4,2024-07-22
INV-1905,A,Electronics,3,140.33,420.99,Cash,4.1,2024-02-16
INV-1906,C,Sports,4,44.95,179.8,Cash,7.3,2024-06-26
INV-1907,A,Food,4,62.55,250.2,Credit card,4.4,2024-03-28
INV-1908,A,Food,6,138.86,833.16,Cash,4.7,2024-06-20
INV-1909,B,Beauty,5,490.66,2453.3,Ewallet,9.6,2024-10-27
INV-1910,A,Beauty,5,195.01,975.05,Credit card,5.8,2024-08-21
INV-1911,C,Clothing,10,59.69,596.9,Ewallet,5.1,2024-04-24
INV-1912,C,Clothing,5,291.05,1455.25,Cash,6.4,2024-06-03
INV-1913,A,Electronics,5,133.94,669.7,Cash,4.2,2024-12-21
INV-1914,C,Beauty,6,112.0,672.0,Ewallet,4.9,2024-05-23
INV-1915,C,Sports,3,443.04,1329.12,Cash,7.5,2024-09-11
INV-1916,C,Clothing,7,304.86,2134.02,Cash,9.7,2024-10-04
INV-1917,C,Beauty,8,154.9,1239.2,Credit card,6.1,2024-06-14
INV-1918,C,Beauty,3,480.21,1440.63,Credit card,8.5,2024-07-29
INV-1919,B,Electronics,6,253.41,1520.46,Cash,4.0,2024-02-24
INV-1920,A,Clothing,5,281.47,1407.35,Cash,9.6,2024-08-22
INV-1921,B,Clothing,10,383.31,3833.1,Cash,4.8,2024-05-23
INV-1922,B,Sports,3,11.47,34.41,Ewallet,9.3,2024-08-18
INV-1923,C,Sports,4,389.67,1558.68,Ewallet,5.7,2024-12-20
INV-1924,A,Clothing,2,251.83,503.66,Ewallet,6.1,2024-04-23
INV-1925,C,Clothing,9,178.59,1607.31,Credit card,7.9,2024-11-16
INV-1926,A,Food,4,23.95,95.8,Credit card,8.6,2024-10-19
INV-1927,A,Food,6,129.89,779.34,Ewallet,9.0,2024-10-23
INV-1928,B,Beauty,1,414.65,414.65,Cash,8.4,2024-10-24
INV-1929,A,Clothing,5,480.82,2404.1,Credit card,5.6,2024-06-04
INV-1930,A,Clothing,4,125.23,500.92,Credit card,6.4,2024-06-05
INV-1931,C,Sports,7,226.11,1582.77,Credit card,6.8,2024-05-11
INV-1932,B,Beauty,2,131.68,263.36,Credit card,8.1,2024-10-04
INV-1933,B,Sports,8,354.76,2838.08,Cash,8.9,2024-03-02
INV-1934,C,Food,7,341.36,2389.52,Cash,9.4,2024-11-18
INV-1935,A,Sports,7,84.79,593.53,Ewallet,6.6,2024-05-20
INV-1936,B,Electronics,2,270.61,541.22,Ewallet,7.0,2024-02-18
INV-1937,B,Beauty,7,153.37,1073.59,Cash,5.0,2024-02-12
INV-1938,C,Sports,10,428.81,4288.1,Ewallet,5.0,2024-07-08
INV-1939,A,Beauty,7,97.6,683.2,Credit card,6.6,2024-03-27
INV-1940,B,Beauty,6,399.84,2399.04,Credit card,5.2,2024-03-30
INV-1941,A,Sports,2,428.22,856.44,Ewallet,4.5,2024-04-23
INV-1942,A,Beauty,5,393.99,1969.95,Ewallet,8.3,2024-09-14
INV-1943,B,Food,2,29.95,59.9,Ewallet,7.8,2024-06-09
INV-1944,C,Sports,9,140.49,1264.41,Cash,8.5,2024-12-16
INV-1945,C,Food,7,257.98,1805.86,Ewallet,8.8,2024-01-15
INV-1946,A,Beauty,8,274.56,2196.48,Ewallet,5.2,2024-05-15
INV-1947,B,Beauty,8,207.24,1657.92,Ewallet,8.0,2024-12-30
INV-1948,B,Clothing,9,20.78,187.02,Cash,9.7,2024-08-13
INV-1949,C,Electronics,10,77.81,778.1,Credit card,4.3,2024-04-04
INV-1950,C,Sports,7,63.24,442.68,Ewallet,4.7,2024-01-08
INV-1951,B,Food,7,245.86,1721.02,Cash,4.3,2024-08-19
INV-1952,B,Beauty,5,73.18,365.9,Credit card,5.8,2024-11-29
INV-1953,B,Clothing,9,265.77,2391.93,Credit card,5.8,2024-10-09
INV-1954,C,Electronics,10,268.03,2680.3,Cash,8.3,2024-01-09
INV-1955,A,Clothing,4,200.51,802.04,Credit card,9.8,2024-10-03
INV-1956,C,Beauty,3,488.59,1465.77,Credit card,7.6,2024-05-02
INV-1957,C,Electronics,7,459.65,3217.55,Credit card,9.2,2024-08-10
INV-1958,B,Electronics,7,424.89,2974.23,Cash,5.7,2024-05-24
INV-1959,B,Food,7,355.58,2489.06,Cash,4.1,2024-12-23
INV-1960,C,Clothing,4,140.19,560.76,Cash,9.3,2024-01-22
INV-1961,B,Electronics,1,237.53,237.53,Credit card,5.3,2024-10-27
INV-1962,B,Clothing,4,57.72,230.88,Cash,9.7,2024-04-11
INV-1963,A,Sports,4,495.7,1982.8,Cash,4.8,2024-08-29
INV-1964,B,Electronics,2,266.38,532.76,Cash,7.6,2024-05-19
INV-1965,B,Electronics,3,82.18,246.54,Credit card,4.7,2024-03-03
INV-1966,A,Clothing,5,194.62,973.1,Credit card,6.8,2024-03-16
INV-1967,B,Food,6,113.49,680.94,Cash,5.3,2024-12-18
INV-1968,B,Food,1,446.36,446.36,Ewallet,9.5,2024-07-21
INV-1969,B,Beauty,6,73.05,438.3,Cash,9.1,2024-02-11
INV-1970,A,Food,4,393.96,1575.84,Cash,8.3,2024-04-26
INV-1971,B,Electronics,7,207.83,1454.81,Cash,8.8,2024-09-25
INV-1972,A,Sports,4,250.91,1003.64,Credit card,6.3,2024-08-17
INV-1973,A,Electronics,3,17.88,53.64,Cash,7.3,2024-01-16
INV-1974,C,Beauty,3,263.85,791.55,Cash,8.1,2024-07-20
INV-1975,C,Electronics,8,232.65,1861.2,Cash,4.0,2024-02-04
INV-1976,C,Electronics,3,456.81,1370.43,Cash,6.3,2024-01-24
INV-1977,C,Sports,2,470.38,940.76,Cash,9.4,2024-11-09
INV-1978,A,Clothing,10,34.11,341.1,Cash,6.6,2024-06-05
INV-1979,B,Beauty,7,414.03,2898.21,Ewallet,4.6,2024-06-07
INV-1980,C,Sports,3,468.92,1406.76,Ewallet,7.8,2024-08-24
INV-1981,B,Food,2,294.93,589.86,Credit card,7.7,2024-02-07
INV-1982,B,Food,3,161.74,485.22,Ewallet,6.8,2024-02-09
INV-1983,B,Clothing,7,236.99,1658.93,Ewallet,4.2,2024-04-29
INV-1984,C,Clothing,9,137.33,1235.97,Ewallet,7.2,2024-08-31
INV-1985,A,Electronics,10,34.93,349.3,Credit card,8.7,2024-10-19
INV-1986,A,Food,6,455.87,2735.22,Ewallet,7.9,2024-08-25
INV-1987,A,Electronics,6,107.09,642.54,Credit card,9.5,2024-05-18
INV-1988,C,Food,2,346.25,692.5,Credit card,7.2,2024-09-29
INV-1989,C,Beauty,6,473.26,2839.56,Ewallet,8.7,2024-03-15
INV-1990,C,Clothing,6,79.38,476.28,Ewallet,5.4,2024-08-07
INV-1991,A,Food,2,351.37,702.74,Credit card,8.5,2024-06-02
INV-1992,A,Beauty,7,187.38,1311.66,Cash,5.1,2024-03-08
INV-1993,B,Clothing,2,360.5,721.0,Ewallet,7.3,2024-09-26
INV-1994,A,Beauty,10,82.7,827.0,Credit card,8.1,2024-04-30
INV-1995,C,Food,7,335.99,2351.93,Credit card,6.1,2024-02-26
INV-1996,A,Food,8,335.86,2686.88,Ewallet,5.6,2024-10-17
INV-1997,A,Clothing,5,32.39,161.95,Cash,8.7,2024-06-14
INV-1998,C,Food,6,314.6,1887.6,Credit card,9.2,2024-07-17
INV-1999,A,Food,4,120.6,482.4,Credit card,8.2,2024-03-11
INV-2000,A,Sports,7,282.61,1978.27,Ewallet,9.0,2024-05-19
